Latitude,Longitude,Substation Name,Substation Type,Substation Voltage
41.391656076506806,-73.40219970967934,Plumtree Substation,Transmission,345000
41.61247458479877,-73.06058634664046,Frost Bridge Substation,Transmission,345000
42.46869110134997,-73.09360048015722,Berkshire Substation,Transmission,345000
41.086668893458395,-74.14609120130116,South Mahwah,Transmission,345000
41.017335883386686,-74.12543222004537,Waldwick Substation,Transmission,345000
40.74806526583937,-74.0704174703892,Hudson 345 kV Substation,Transmission,345000
40.76314273343424,-73.9431029264677,Rainey Substation,Transmission,345000
40.70487977381662,-73.98452611119427,Farragut Substation,Transmission,345000
40.766003534016626,-73.99588408338276,West 49th Street Substation,Transmission,345000
40.842514848148525,-73.86374493697717,Tremont Substation,Transmission,345000
40.66208949703575,-74.00230898244148,Gowanus Substation,Transmission,345000
43.63385254275372,-73.05769378020354,West Rutland Substation,Transmission,345000
44.11913615843013,-73.16546606461515,New Haven Substation,Transmission,345000
41.89119532383836,-72.75816031542233,North Bloomfield Substation,Transmission,345000
42.09056112230934,-72.63498189582965,Agawam Substation,Transmission,345000
41.5885867663518,-72.86618598538317,Southington Substation,Transmission,345000
41.48909107742448,-72.75492974128974,Beseck Substation,Transmission,345000
41.51046504892708,-72.56973284676091,Scovill Rock Substation,Transmission,345000
41.287849110217685,-72.90439732635117,East Shore Substation,Transmission,345000
41.22772570155247,-73.09840830608437,East Devon Substation,Transmission,345000
41.8544428535928,-72.52861220686958,Barbour Hill Substation,Transmission,345000
41.77014904988993,-72.55739995657032,Manchester Substation,Transmission,345000
42.194963913386005,-72.44666548337352,Ludlow Substation,Transmission,345000
41.31463459864793,-72.16546173714363,Millstone Substation,Transmission,345000
41.55415835390341,-72.59689401171909,Kleen Substation,Transmission,345000
41.70196705517247,-72.23505582164627,Card Substation,Transmission,345000
41.488284552505064,-72.49270439540628,Haddam Neck Substation 14B,Transmission,345000
41.42873849381065,-72.10441614930446,Montville Substation,Transmission,345000
41.461094710023325,-72.47719516694976,Haddam Substation,Transmission,115000
41.8748118342527,-71.89594260355419,Lake Road Substation,Transmission,345000
41.881292939187084,-71.89127928820005,Killingly Substation,Transmission,345000
42.010205048893425,-71.67363625017545,Sherman Road Substation,Transmission,345000
43.16759490551255,-70.81782455508518,Elliot Substation,Transmission,345000
43.14186312937062,-71.18482748915453,Deerfield Substation,Transmission,345000
43.09823516643048,-70.79234543784845,Newington 345kV Substation,Transmission,345000
43.66324711320341,-70.55337889170308,Buxton Substation,Transmission,345000
42.90455229133992,-71.34235617608276,Scobie Pond 345kV Substation,Transmission,345000
43.64439624085001,-70.43234280519458,South Gorham Substation,Transmission,345000
43.93188225729492,-70.20303207595207,Surowiec Substation,Transmission,345000
44.14109514398281,-70.18583477362883,Larrabee Road Substation,Transmission,345000
43.78154485509346,-70.20331114477958,Raven Farm Substation,Transmission,345000
43.953537743796446,-69.69548829004704,Maine Yankee 345kV Substation,Transmission,345000
43.75155008862601,-70.15670413446252,Yarmouth 4 Substation,Transmission,345000
44.296883265923675,-69.55641218040951,Coopers Mills Road Substation,Transmission,345000
44.574021718248325,-69.50913517406235,Albion Road Substation,Transmission,345000
44.74026558777178,-68.75404539129337,Orrington Substation,Transmission,345000
43.99106669835307,-69.67141750642222,Mason Substation,Transmission,345000
44.73840364106282,-68.75229075731498,Orrington Substation,Transmission,345000
45.39724822982473,-68.52926552822863,Keene Road 345kV Substation,Transmission,345000
45.397373460182244,-68.52578330261132,Chester Static VAR Compensator,Transmission,345000
41.68563816562379,-70.35042817668733,West Barnstable Substation,Transmission,345000
41.90684867608679,-70.62921883111667,Jordan Tap,Transmission,345000
41.76911498893788,-70.51066691005639,Canal Substation,Transmission,345000
41.88217931260562,-70.65619707429784,Snake Hill Road Tap,Transmission,345000
42.07812202581351,-70.97398363713565,Auburn Street Substation,Transmission,345000
41.8979776603757,-70.78852045689277,Carver Substation,Transmission,345000
41.971810186395835,-71.01705708005449,Bridgewater Substation,Transmission,345000
42.13925174191922,-71.44856629617388,Medway Substation No. 446,Transmission,345000
42.13130192140184,-71.26823144695189,West Walpole Substation,Transmission,345000
42.01997220734402,-71.33536254998836,Berry Street Substation,Transmission,345000
41.71381705037856,-71.19098638159917,Brayton Point 345kV Substation,Transmission,345000
41.96965400568029,-71.5389981939458,West Farnum #17 Substation,Transmission,345000
42.10924542744699,-71.45180443594873,ANP Bellingham Substation,Transmission,345000
42.35303249182606,-71.05990712983773,Kingston Street Substation,Transmission,345000
42.33966373169193,-71.0385797071865,K Street Substation,Transmission,345000
42.39128078403342,-71.1432356306631,North Cambridge Substation,Transmission,345000
42.46208695536413,-71.15424636012143,Woburn Substation,Transmission,345000
42.167166965193324,-70.9984491175471,Holbrook Substation,Transmission,345000
42.14159003436511,-71.10092508642137,Stoughton Substation,Transmission,345000
42.44517841712866,-71.2663773367646,Lexington Substation,Transmission,345000
42.47177769201553,-71.04549717723927,Golden Hills Substation,Transmission,345000
42.27352106408359,-71.12058702439359,Hyde Park Substation,Transmission,345000
42.505213426189066,-71.04164610274584,Wakefield Junction Substation,Transmission,345000
42.62298597218875,-71.242431089138,Tewksbury Substation No. 22A,Transmission,345000
42.56839102025195,-71.53037122647378,Sandy Pond Substation,Transmission,345000
42.74432127117919,-71.11367222293511,Ward Hill Substation,Transmission,345000
42.832932774494374,-70.97244667967851,West Amesbury Substation,Transmission,345000
42.36034031499945,-71.77608513680984,Wachusett Substation,Transmission,345000
42.187969243562975,-71.73746935012284,Millbury Substation No. 3,Transmission,345000
42.12882639575266,-71.99707237368573,Carpenter Hill Substation,Transmission,345000
42.05950929978027,-71.51373760533309,ANP Blackstone Substation,Transmission,345000
42.091785013723175,-71.48369721489247,NEA Bellingham Substation,Transmission,345000
42.79149453222211,-71.37686965637779,Lawrence Road Substation,Transmission,345000
42.197971970804055,-72.50833301831082,Stony Brook Substation,Transmission,345000
42.611055795968625,-72.4684516644016,Northfield Substation,Transmission,345000
42.78322220700687,-72.51914263748236,Vernon VT Substation,Transmission,345000
42.83133282407631,-71.48355381604922,Eagle Substation,Transmission,345000
42.790717835145216,-71.37772903438268,Lawrence Road Substation,Transmission,345000
42.80896492330784,-71.59279506179067,Amherst Substation,Transmission,345000
42.94989072370735,-70.8688989219557,Timber Swamp Substation,Transmission,345000
42.80027373583071,-72.14815451465688,Fitzwilliam Substation,Transmission,345000
42.009775650536646,-71.6695277073775,Ocean State Substation,Transmission,345000
41.68320531773132,-71.47944604288793,Kent County Substation,Transmission,345000
42.780137224602,-72.51593654468913,Vermont Yankee Substation,Transmission,345000
42.96819545292766,-72.65233285030318,Newfane Substation,Transmission,345000
43.429136007201365,-72.66015379461786,Coolodge Substation,Transmission,345000
39.608202078654564,-75.62636774823066,Red Lion Substation,Transmission,500000
39.63319199800627,-75.73047913478742,Keeney Substation,Transmission,500000
39.4681328047353,-75.53396630679669,Hope Creek Substation,Transmission,500000
41.726855438856774,-90.30628898594499,Quad Cities Substation,Transmission,345000
42.34242275666001,-89.19278346608861,Wempletown Substation,Transmission,345000
42.29401316129434,-88.96929017079358,East Rockford Substation,Transmission,138000
42.21637091449454,-88.97530194751468,Cherry Valley Substation,Transmission,345000
42.07391948693308,-89.28659723959291,Byron Station,Transmission,345000
42.97702781860693,-89.04261213738697,Rockdale Substation,Transmission,345000
42.317228500912435,-89.0877713498258,Roscoe Bert Substation,Transmission,138000
41.39019431558471,-88.27495173267,Dresden Station,Transmission,345000
42.25733951445624,-88.43944369179451,Pleasant Valley Substation,Transmission,345000
42.2550267317395,-88.30224177223656,Crystal Lake Substation,Transmission,138000
42.254748277579885,-88.2518354882693,Silver Lake Substation,Transmission,345000
42.313488571299864,-87.97579435088072,Libertyville Substation,Transmission,345000
42.06372459228688,-88.2401373143782,ComEd Tollway 138kV-345kV Substation,Transmission,345000
41.70740765796327,-88.23256847096039,Wolfs Crossing Substation,Transmission,345000
41.7977831733412,-88.23342102627926,Electric Junction Substation,Transmission,345000
41.982855535320326,-88.24056058087172,ComEd Wayne 138kV-345kV Substation,Transmission,345000
41.89583826300054,-88.04666523862613,ComEd Lombard Substation,Transmission,345000
41.685871562969766,-88.47605941883911,Plano Substation,Transmission,345000
41.84465735037769,-88.25545980085155,Fermilab Master Substation,Transmission,345000
41.823282354262226,-88.25974266241232,Fermilab Kautz Road Substation,Transmission,345000
41.438944600334835,-88.11542853135423,Elwood Substation,Transmission,345000
41.68318888955913,-88.47935718578668,Plano Substation,Transmission,765000
41.35320447865131,-88.34712336796903,Collins Substation,Transmission,765000
41.397798841229665,-87.95258721363038,ComEd Wilton Center 765kV Substation,Transmission,765000
41.21002969611024,-87.91091841521204,ComEd Davis Creek Substation,Transmission,345000
41.24441616132781,-88.66518460615168,LaSalle Substation,Transmission,345000
41.49440645958303,-87.82514278880285,ComEd East Frankfort Substation,Transmission,345000
41.624934860675225,-87.93256693170147,Goodings Grove Substation,Transmission,345000
41.399659345167514,-87.94908639511347,ComEd Wilton Center 345kV Substation,Transmission,345000
42.5384194898756,-87.90821809653578,Pleasant Prairie Substation,Transmission,345000
42.11546501710611,-87.92031863311291,ComEd Prospect Heights 138kV-345kV Substation,Transmission,345000
42.44712816155477,-87.80537616085526,Zion Substation,Transmission,345000
43.00885941428192,-88.17332978854097,Arcadian Substation,Transmission,345000
42.27856720043787,-87.86663104932973,Lake Bluff Substation,Transmission,138000
42.05044514252888,-87.75651976391438,ComEd Skokie 345kV Substation,Transmission,345000
42.08186964311005,-87.76514443401133,ComEd Elmwood Substation,Transmission,138000
42.12648698829899,-87.78556762690084,ComEd Northbrook 138kV-345kV Substation,Transmission,345000
42.05595651140893,-87.83269228028733,ComEd Golf Mill 138kV-345kV Substation,Transmission,345000
42.05021038366627,-87.8963221280885,ComEd Des Plaines 138kV-345kV Substation,Transmission,345000
41.980278576602636,-87.99579818277215,ComEd Itasca 138kV-345kV Substation,Transmission,345000
41.94698614025314,-88.03242648385361,Nordic Substation,Transmission,138000
41.92875022908254,-88.07962396772666,Glendale Heights Substation,Transmission,138000
41.802208121975056,-87.8232010683888,ComEd McCook 138kV-345kV Substation,Transmission,345000
41.63040663313715,-88.09519323641742,ComEd Lockport 345kV Substation,Transmission,345000
41.760994760851176,-87.76503961116032,ComEd Bedford 138kV-345kV Substation,Transmission,345000
41.75304179736125,-87.79314775193197,Sayre Substation,Transmission,138000
41.64303658224897,-87.85308702928141,Orland Substation,Transmission,138000
41.85998061631358,-88.0433049564545,Glen Ellyn Substation,Transmission,138000
41.89451542924027,-88.04351256617271,ComEd Lombard Substation,Transmission,138000
41.79980357057887,-88.05875567392278,Lisle Substation,Transmission,345000
41.63820939870707,-88.09483007521395,Romeoville Substation,Transmission,138000
41.83330915048844,-88.04592600051505,Butterfield Substation,Transmission,138000
41.922991339235345,-87.92267746859498,Elmhurst Substation,Transmission,345000
41.81134859585302,-87.78522063405269,Ridgeland Substation,Transmission,138000
41.522804017183965,-86.36093337363059,Dumont Substation,Transmission,765000
41.60073855518014,-87.8187887788818,Tinley Park Substation,Transmission,138000
41.43106810978673,-87.61913243869974,Crete Substation,Transmission,138000
41.636836857775094,-87.66687925552021,ComEd Blue Island 138kV-345kV Substation,Transmission,138000
41.569657900600205,-87.5676655505625,Lansing Substation,Transmission,138000
41.60206509114657,-87.54880126676575,Green Lake Substation,Transmission,138000
41.44205474401657,-87.75125436237103,University Park North EC Substation,Transmission,345000
41.715288413021774,-87.54600745938747,Calumet Substation,Transmission,345000
41.545697513462784,-87.51589799011097,Munster Substation,Transmission,345000
41.53391725388504,-87.10207488185308,Babcock Substation,Transmission,345000
41.560338340194605,-87.46503933552773,Highland Substation,Transmission,345000
41.62262442660023,-87.4299065016187,Gary-Chicago Airport Substation,Transmission,345000
41.537924490320464,-87.28274524438311,Lake George Substation,Transmission,345000
41.7062403766384,-86.48380084890111,Olive Substation,Transmission,345000
40.77131569816584,-86.86764680370415,Reynolds Substation,Transmission,765000
40.983459536751624,-85.34122595516457,Sorenson Substation,Transmission,765000
41.063867554043625,-85.467270987118,Meridian,Transmission,345000
41.66879026435874,-86.13650538694036,Twin Branch Substation,Transmission,345000
41.62291489586108,-86.25579777729894,Jackson Road,Transmission,345000
40.47401427133294,-85.91515539354586,Greentown Substation,Transmission,765000
41.70649951000958,-85.86299951829699,East Elkhart Substation,Transmission,345000
40.332857513902006,-83.43073080249884,Marysville Substation,Transmission,765000
41.01430266342804,-84.9772697048744,Allen IM Substation,Transmission,345000
40.2367626574749,-85.3057246345947,Desoto Substation,Transmission,345000
41.17174741955098,-85.09592871821242,Robison Park Substation,Transmission,345000
39.99186104344877,-85.59318909583025,Fall Creek Substation,Transmission,345000
40.928411020377176,-84.73924593861292,R.P. Mone Substation,Transmission,345000
38.74584374888566,-85.03514642733418,Ghent Station,Transmission,345000
39.26683263493432,-85.21904439120668,Batesville,Transmission,345000
37.636734986605035,-84.62629539999465,West Garrard Substation,Transmission,345000
38.477726926828836,-82.39503633197921,North Proctorville Substation,Transmission,765000
38.173134410749874,-82.61911020738127,Big Sandy Substation,Transmission,138000
38.560504202481845,-76.688722636382,Chalk Point Switching Station,Transmission,500000
39.0457666584331,-76.67635740069525,Waugh Chapel Substation,Transmission,500000
39.68694517761463,-76.54050674604942,Constatone Substation,Transmission,500000
39.86792387583967,-77.1679007952133,Hunterstown Substation,Transmission,500000
39.75310569214926,-76.26721091793411,Peach Bottom South Substation,Transmission,500000
38.7001858189467,-76.82781177253217,Cheltenham Substation,Transmission,500000
38.738265260964646,-76.8710191586055,Burches Hill Substation,Transmission,500000
38.551743643386,-77.27815322661358,Possum Point Substation,Transmission,500000
39.18545406284804,-77.03652063218203,Brighton Substation,Transmission,500000
39.29629586166323,-77.51532390602875,Doubs Substation,Transmission,500000
39.5156450051887,-77.9174710553066,Bedington Substation,Transmission,500000
39.0754768199622,-77.53151570062302,Goose Creek Substation,Transmission,500000
39.49934606996369,-78.91634256731203,Black Oak Substation,Transmission,500000
42.2658345299971,-85.7679821306148,Weeds Lake Substation,Transmission,345000
42.1892769056241,-86.3344114977547,Benton Harbor Substation,Transmission,345000
39.4634296515657,-75.53258683830776,Salem Substation,Transmission,500000
39.58620819675626,-75.24745252821576,Orchard Switching Station,Transmission,500000
39.74150416472413,-74.96292669410484,New Freedom Switching Station,Transmission,500000
40.991568502442,-74.63534575025876,Hopatcong Switching Station,Transmission,500000
40.5445002562843,-74.74308369790884,Branchburg Switching Station,Transmission,500000
40.81987343312045,-74.33078769288832,Roseland Substation,Transmission,500000
41.49761368790335,-75.61008473623647,Lackawanna Substation,Transmission,500000
40.27831530123117,-75.32633546996217,Elroy Substation PECO,Transmission,500000
40.48187807444498,-75.58309437156733,Alburtis Substation,Transmission,500000
40.40552596611201,-74.48520973488336,Deans Switching Station,Transmission,500000
40.24054228537874,-74.51841072199916,East Windsor Substation,Transmission,500000
40.20143873635829,-74.36048105419601,Smithburg Substation,Transmission,500000
40.64454859498852,-74.20614704678641,Bayway Substation,Transmission,345000
40.694104137461096,-74.10560362710261,Bayonne Switching Station,Transmission,345000
40.669416720024294,-74.17458715370914,North Ave Substation,Transmission,345000
40.62399416478452,-74.21112803477254,Linden 345kv Substation,Transmission,345000
40.58944615744976,-74.19659076575928,Fresh Kills Substation,Transmission,345000
36.7104174914341,-76.5804289861377,Suffolk Substation,Transmission,500000
36.6900358279405,-76.18986331514759,Fentress Substation,Transmission,500000
39.88783363984736,-82.56862529383282,West Millersport Substation,Transmission,345000
39.99142842474659,-82.64812670408232,Kirk Substation,Transmission,345000
39.87133765151558,-82.89988473300794,Bixby Substation,Transmission,345000
40.096009861735006,-82.7480186572143,Jug Street Substation,Transmission,345000
40.07491810325359,-82.74439038750737,Babbitt,Transmission,138000
40.69432832428182,-82.79974102932478,Galion Substation,Transmission,345000
41.37464413976709,-82.72986732180426,Hayes Substation,Transmission,345000
41.59705077801655,-83.08954347492353,Davis-Besse Substation,Transmission,345000
41.43155242249531,-81.65994698888402,Harding Substation,Transmission,345000
41.36137676228169,-81.57116337151655,Juniper Substation,Transmission,345000
41.16895952240565,-81.88289150280461,North Medina Substation,Transmission,345000
41.41085455081861,-82.12619312906443,Lake Avenue Substation,Transmission,345000
40.720798485523225,-81.54069033954036,Harmon Substation,Transmission,345000
40.096625503222754,-82.01861785295476,Ohio Central Substation,Transmission,345000
38.975826797165006,-81.94210855990177,Mountaineer Substation,Transmission,765000
38.9617684005522,-81.92963615293581,Sporn Substation,Transmission,345000
41.30356474837141,-81.47419506331107,Chamberlin Substation,Transmission,345000
41.119755874495276,-81.22702979183289,Hanna Substation,Transmission,345000
40.7733719347485,-81.32913652504322,South East Canton Substation,Transmission,345000
41.17763045807765,-80.82436349613866,Highland Substation,Transmission,345000
40.25324633863123,-80.65053290508715,Tidd Substation,Transmission,345000
40.742919638195,-81.33777530829757,Faircrest Substation,Transmission,345000
41.13526549218485,-80.44809041727528,Shenango Substation,Transmission,345000
40.45407799275271,-80.56983078137917,Wylie Ridge Substation,Transmission,500000
40.40442005152562,-80.1215300921239,Collier Substation,Transmission,345000
40.022401497483614,-80.80628997030705,West Bellaire Substation,Transmission,345000
38.74163399547007,-85.4382930043483,Jefferson Substation,Transmission,765000
39.56013531134558,-83.1763229432551,Atlanta Substation,Transmission,345000
38.63947351534979,-83.6925193462032,Stuart Substation,Transmission,345000
39.39681533716164,-83.10029660617128,Biers Run Station,Transmission,345000
40.061909710770465,-83.19319136298488,Hayden Substation,Transmission,345000
40.10200920312279,-83.19608661096424,Kileville Substation,Transmission,138000
40.01016947505937,-83.11601941401513,Roberts Substation,Transmission,345000
39.86187420847093,-83.1184351868523,Beatty Substation,Transmission,345000
40.12406587032525,-82.84508414489598,Corridor Substation,Transmission,345000
40.22884615141646,-82.85262093086544,Vassell Substation,Transmission,345000
40.182149372337534,-83.0114163396202,Maliszewski Substation,Transmission,765000
40.21083998943385,-83.0920790758632,Hyatt Substation,Transmission,345000
39.70862420966795,-84.00154348668484,Greene Substation,Transmission,345000
40.2306885591315,-82.84655004312971,Vassell Substation,Transmission,765000
40.259265834664546,-83.08693935450015,Tangy Substation,Transmission,345000
39.833537121275924,-80.80592982569745,Kammer Substation 765kv,Transmission,765000
41.020944743998065,-83.29929172656851,South Berwick Substation,Transmission,345000
41.47474618708749,-83.4513599482471,Lemoyne Substation,Transmission,345000
41.6906861830908,-83.43406327419702,Bay Shore Substation,Transmission,345000
39.07661939876589,-83.9078408737613,Hillcrest Substation,Transmission,345000
39.397746547052186,-83.8547720284537,Clinton Substation,Transmission,345000
40.67741202098805,-84.18322253364197,Southwest Lima Substation,Transmission,345000
40.58656316182109,-83.73146732735697,Scioto Ridge Substation,Transmission,345000
40.800678971856165,-84.02924353242227,East Lima Substation,Transmission,345000
41.13873547408286,-83.46109755768457,Fostoria Central Substation,Transmission,345000
41.668705803995906,-83.4422932478442,Lallendorf Substation,Transmission,345000
41.47531085043243,-83.9185457265673,Midway Substation,Transmission,345000
41.473643255231806,-83.63321646195192,Dowling Substation,Transmission,345000
41.72222084266489,-83.77939389623629,Allen Junction Substation,Transmission,345000
41.60145530397447,-83.90992107163218,Fulton Substation,Transmission,345000
38.99168103274995,-84.29646150170025,Beckjord Substation,Transmission,138000
39.30583210413659,-84.24940158590465,Foster Substation,Transmission,345000
38.99047927865806,-84.29048764872996,Pierce Substation,Transmission,345000
39.3274649676107,-84.44936478775598,Port Union Substation,Transmission,345000
39.60056809784657,-84.09561048999217,Sugar Creek Substation,Transmission,345000
39.766726659497564,-83.97853955076371,Bath Substation,Transmission,345000
40.288615172640334,-84.08617667491066,Shelby Substation,Transmission,345000
40.929486803314916,-84.56070004543795,Blue Creek Substation,Transmission,345000
40.92827200347581,-84.56061779566035,Maddox Creek Substation,Transmission,345000
39.45490179470603,-84.37622890253319,Todhunter Substation,Transmission,345000
40.171464085951975,-75.31006582115516,Whitpain Substation,Transmission,500000
39.76152113210777,-76.27800187181393,Peach Bottom North Substation,Transmission,500000
40.454335998078825,-75.50510040471404,Met-Ed Hosensack Substation,Transmission,230000
40.220890713015784,-75.58287816314473,Limerick 500 kV Substation,Transmission,500000
40.212255497711176,-75.34703805166593,Center Point Substation,Transmission,500000
40.45716431912922,-75.50827430494788,Hosensack Substation,Transmission,500000
40.15016057543746,-76.71273843218158,Three Mile Island 500kV Substation,Transmission,500000
40.61993210821715,-75.30874535289475,Steel City Substation,Transmission,500000
40.551723013095234,-75.64251188063889,Breinigsville Substation,Transmission,500000
40.42910509126329,-77.1708463757194,Juniata Substation,Transmission,500000
40.57390181557675,-75.561600818253,Wescosville Substation,Transmission,500000
41.08776309781721,-76.14962278934189,Susquehanna Substation,Transmission,500000
41.114948949025155,-76.15840192599647,Shickshinny Substation,Transmission,500000
39.739451752243724,-76.30484985899925,Delta Plant Substation,Transmission,500000
40.836079499902254,-76.82786398903977,Sunbury Substation,Transmission,500000
41.81348943046942,-76.99603373951987,Mainesburg Substation,Transmission,345000
40.38948122128307,-79.0590745545281,Conemaugh Switching Station,Transmission,500000
40.65789415501085,-79.33832801316352,Keystone Substation,Transmission,500000
41.84223852733811,-78.4092765479173,Pierce Brook Substation,Transmission,345000
40.64159111482023,-79.34600440737215,South Bend Switching Station,Transmission,500000
40.801534684609415,-79.79579591947773,Cabot Substation,Transmission,500000
40.210365405015075,-79.72388982926104,Yukon Substation,Transmission,500000
40.92830880730363,-79.46662557729344,Armstrong Substation,Transmission,345000
40.166547964129066,-79.72371359325496,Rhodes Lane Switching Station,Transmission,500000
39.718224104725714,-79.93343939912104,Fort Martin Substation,Transmission,500000
40.52968880665416,-79.7968897339726,Logans Ferry Substation,Transmission,345000
40.72293618380576,-80.09841848673703,Cranberry Substation,Transmission,500000
41.51610467113757,-80.00986632931746,Wayne Substation,Transmission,345000
41.93456867957655,-80.38463516774958,Erie West Substation,Transmission,345000
42.06963871179298,-80.04825205951295,Erie South Substation,Transmission,345000
39.74070524599464,-80.0331558209126,502 Junction Substation,Transmission,500000
39.380071792424886,-80.33192625948975,Harrison Substation,Transmission,500000
39.72790605656906,-79.96045894289647,North Longview,Transmission,500000
39.20305357217216,-79.27205066777951,Mount Storm Substation,Transmission,500000
40.465004157263564,-80.04667411030174,Brunot Island Substation,Transmission,345000
40.56630062383978,-80.23558197263876,Crescent Substation,Transmission,345000
40.992486669652145,-80.43821018302151,McClelland Substation,Transmission,345000
37.23710415103545,-80.17015332881003,Matt Funk 345kV Substation,Transmission,345000
38.20491303086168,-81.42066914170324,Kanawha River Substation,Transmission,345000
37.381241791365554,-79.89771935665249,Cloverdale North Substation,Transmission,345000
37.867549552664904,-79.42066635701661,Lexington 500kV Substation,Transmission,500000
37.374365578665234,-79.90049545409627,Cloverdale West Substation,Transmission,765000
37.37560454804682,-79.89325563210285,Cloverdale East Substation,Transmission,500000
37.42553165782862,-79.03628054578782,Joshua Falls Substation,Transmission,765000
36.63494973457497,-79.70485362152654,Axton Substation,Transmission,765000
38.31416287538748,-78.97085201663239,Valley Substation,Transmission,500000
38.107173463583116,-78.84868213811033,Dooms Substation,Transmission,500000
39.057776759034674,-78.25407823527053,Meadow Brook Substation,Transmission,500000
36.8658547409891,-78.70664380465927,Clover Substation,Transmission,500000
36.93665236235001,-77.75902219184943,Rawlings Substation,Transmission,500000
39.202219695044874,-79.22180022331811,Greenland Gap Substation,Transmission,500000
38.7908191140885,-77.56523772059388,Gainesville Substation,Transmission,230000
38.894991345377235,-77.56819037329208,Loudoun Substation,Transmission,500000
38.501264700358284,-77.70846146350507,Morrisville Substation,Transmission,500000
37.867446254747584,-78.37928029659355,Fluvanna Substation,Transmission,500000
37.69767333483257,-77.48431051120879,Elmont Substation,Transmission,500000
38.06116876960204,-77.797196493519,North Anna Substation,Transmission,500000
38.96383193281794,-77.54897840157635,Brambleton Substation,Transmission,500000
38.89399875806663,-77.56447713881775,Mosby Substation,Transmission,500000
38.72358361339487,-77.28858706850632,Ox Substation,Transmission,500000
38.69237140377925,-77.29483147015189,Lakeridge Substation,Transmission,230000
38.56306950105283,-77.59553744850503,Bristers Substation,Transmission,500000
38.78119086050941,-77.39885935602581,Clifton Substation,Transmission,500000
38.04692984683385,-77.55016201373613,Ladysmith Substation,Transmission,500000
38.26249516899937,-77.58935358053492,Chancellor Substation,Transmission,500000
38.249914481159934,-77.78274921060599,Gold Dale Substation,Transmission,500000
37.502804332513946,-77.70383299497882,Midlothian Substation,Transmission,500000
37.436932637943606,-77.15871325690684,Chickahominy Substation,Transmission,500000
37.08554370708608,-77.40595720596589,Carson Substation,Transmission,500000
36.72313925749592,-77.65538501985861,Rogers Road Substation,Transmission,500000
37.16226564241245,-76.69515111955998,Surry Substation,Transmission,500000
37.2160410193424,-76.6076808215821,Skiffes Creek Substation,Transmission,500000
36.76293055920806,-76.35518289882907,Yadkin Substation,Transmission,500000
37.658408694903876,-81.6774977368275,Wyoming Substation,Transmission,765000
38.468796508119915,-81.8268025177677,Amos Substation,Transmission,345000
39.34476931833635,-81.30861160495633,Belmont Substation,Transmission,765000
39.35123623971733,-80.06458527716173,Pruntytown Substation,Transmission,500000
26.67298159426922,-81.76902980699722,Orange River Substation FPL,Transmission,500000
26.03536778622068,-80.43974991317434,FPL Conservation Substation,Transmission,500000
26.709842019230805,-80.37671814221001,Corbett Substation FPL,Transmission,500000
28.817155864814108,-81.95527496346284,Central Florida Substation,Transmission,500000
28.22680435304755,-82.0270057044877,Kathleen Substation DUKE,Transmission,500000
29.7232566516054,-81.76473896989653,Rice Substation,Transmission,500000
29.627942803154653,-81.58131229865852,Putnam Plant Substation,Transmission,500000
30.104509852169492,-81.83934068835553,Black Creek Substation #99 CLAY,Transmission,230000
28.384194047677205,-80.91532338938525,Poinsett Substation FPL,Transmission,500000
29.00428828911343,-81.15869411549451,Gaco Substation,Transmission,500000
27.637405154602597,-80.79112349101239,Fort Drum Substation,Transmission,500000
27.05686331306035,-80.56017769398434,Martin Plant Substation,Transmission,500000
27.372165456411903,-80.41582654241826,Midway Substation,Transmission,500000
26.196950321573336,-80.29675226455548,Tamarac Substation FPL,Transmission,500000
26.692632628976696,-80.37533702805241,West County Energy Center Substation,Transmission,500000
25.813223957714985,-80.44063030461592,Quarry Substation FPL,Transmission,500000
25.813405761294106,-80.435475305841,Levee Substation FPL,Transmission,500000
28.57502655228542,-82.49849748585156,Brookridge Substation,Transmission,500000
28.05881478629702,-82.6545262233691,Lake Tarpon Substation,Transmission,500000
28.527919006200385,-82.50064235455417,Brooksville West Substation,Transmission,230000
28.96057171029909,-82.69789863741538,Crystal River Plant Substation,Transmission,500000
39.063240453256945,-89.40028385324484,Coffeen Station,Transmission,345000
39.184914174866414,-89.02876328860793,Ramsey Substation,Transmission,345000
39.59327843986101,-89.49621723326813,Kincaid Station,Transmission,345000
39.576840455680426,-89.58333430734602,Pawnee substation,Transmission,345000
39.85122177110213,-89.33547608282653,Lanesville Substation,Transmission,345000
40.452670971145494,-88.9043467563325,Brokaw Substation,Transmission,345000
40.56218441549289,-89.53744563205953,Tazewell,Transmission,345000
40.78498262774083,-89.70056871245944,Fargo,Transmission,345000
40.973227947909386,-90.33023463215623,Sandburg,Transmission,345000
40.47884070286438,-88.7973996496072,Blue Mound Substation,Transmission,345000
39.22142415180916,-88.75919704964956,Holland Station,Transmission,345000
37.87857450865733,-88.84926506765314,West Frankfort East Substation,Transmission,345000
38.031360134144094,-88.27736692590867,Norris City North Substation,Transmission,345000
40.15819762851395,-88.33993385199237,Rising Substation,Transmission,345000
38.9386824579219,-88.27475118896739,Newton Station,Transmission,345000
39.99283178688017,-87.69917993541758,Bunsenville Substation,Transmission,345000
38.20399387933672,-89.8516638334208,Baldwin Station,Transmission,345000
38.59989753783937,-90.17889446399205,Cahokia Substation,Transmission,345000
41.68138281971326,-90.5276562745789,Sub 91,Transmission,345000
