time	lat	lon	ts
762680.5	19.31937172774869	198.75	302.88565
762680.5	19.31937172774869	200.0	302.87616
762680.5	19.31937172774869	201.25	302.86514
762680.5	19.31937172774869	202.5	302.7669
762680.5	19.31937172774869	203.75	302.70383
762680.5	19.31937172774869	205.0	303.52075
762680.5	19.31937172774869	206.25	302.1913
762680.5	19.31937172774869	207.5	302.2008
762680.5	19.31937172774869	208.75	302.1272
762680.5	19.31937172774869	210.0	302.03088
762680.5	19.31937172774869	211.25	301.92993
762680.5	19.31937172774869	212.5	301.82214
762680.5	19.31937172774869	213.75	301.69128
762680.5	19.31937172774869	215.0	301.5478
762680.5	19.31937172774869	216.25	301.41446
762680.5	19.31937172774869	217.5	301.30243
762680.5	19.31937172774869	218.75	301.1957
762680.5	19.31937172774869	220.0	301.08844
762680.5	19.31937172774869	221.25	300.98868
762680.5	19.31937172774869	222.5	300.9069
762680.5	19.31937172774869	223.75	300.84106
762680.5	19.31937172774869	225.0	300.78894
762680.5	19.31937172774869	226.25	300.7592
762680.5	19.31937172774869	227.5	300.6934
762680.5	19.31937172774869	228.75	300.6142
762680.5	19.31937172774869	230.0	300.5631
762680.5	19.31937172774869	231.25	300.54846
762680.5	19.31937172774869	232.5	300.5637
762680.5	19.31937172774869	233.75	300.57953
762680.5	19.31937172774869	235.0	300.6131
762680.5	19.31937172774869	236.25	300.7334
762680.5	19.31937172774869	237.5	301.00085
762680.5	19.31937172774869	238.75	301.26996
762680.5	19.31937172774869	240.0	301.51108
762680.5	19.31937172774869	241.25	301.73187
762680.5	19.31937172774869	242.5	302.00305
762680.5	19.31937172774869	243.75	302.35065
762680.5	19.31937172774869	245.0	302.72217
762680.5	19.31937172774869	246.25	303.10715
762680.5	19.31937172774869	247.5	303.49435
762680.5	19.31937172774869	248.75	303.85556
762680.5	19.31937172774869	250.0	304.20956
762680.5	19.31937172774869	251.25	304.6012
762680.5	19.31937172774869	252.5	304.92194
762680.5	19.31937172774869	253.75	305.02707
762680.5	19.31937172774869	255.0	306.64505
762680.5	19.31937172774869	256.25	303.8528
762680.5	19.31937172774869	257.5	302.34354
762680.5	19.31937172774869	258.75	300.77383
762680.5	19.31937172774869	260.0	298.5722
762680.5	19.31937172774869	261.25	295.78644
762680.5	19.31937172774869	262.5	298.4846
762680.5	19.31937172774869	263.75	305.14606
762680.5	19.31937172774869	265.0	305.3079
762680.5	19.31937172774869	266.25	305.47232
762680.5	19.31937172774869	267.5	305.42194
762680.5	19.31937172774869	268.75	306.52853
762680.5	19.31937172774869	270.0	311.03787
762680.5	19.31937172774869	271.25	309.00766
762680.5	19.31937172774869	272.5	307.322
762680.5	19.31937172774869	273.75	305.15393
762680.5	19.31937172774869	275.0	305.30585
762680.5	19.31937172774869	276.25	305.48056
762680.5	19.31937172774869	277.5	305.5483
762680.5	19.31937172774869	278.75	305.59988
762680.5	19.31937172774869	280.0	305.6566
762680.5	19.31937172774869	281.25	305.67676
762680.5	19.31937172774869	282.5	305.67413
762680.5	19.31937172774869	283.75	305.65616
762680.5	19.31937172774869	285.0	305.59952
762680.5	19.31937172774869	286.25	305.47525
762680.5	19.31937172774869	287.5	308.7878
762680.5	19.31937172774869	288.75	308.8954
762680.5	19.31937172774869	290.0	305.52237
762680.5	19.31937172774869	291.25	304.30197
762680.5	19.31937172774869	292.5	304.00113
762680.5	20.261780104712045	198.75	302.66098
762680.5	20.261780104712045	200.0	302.6661
762680.5	20.261780104712045	201.25	302.68005
762680.5	20.261780104712045	202.5	302.6229
762680.5	20.261780104712045	203.75	302.336
762680.5	20.261780104712045	205.0	302.02545
762680.5	20.261780104712045	206.25	302.02
762680.5	20.261780104712045	207.5	302.04285
762680.5	20.261780104712045	208.75	301.9836
762680.5	20.261780104712045	210.0	301.88968
762680.5	20.261780104712045	211.25	301.78452
762680.5	20.261780104712045	212.5	301.6679
762680.5	20.261780104712045	213.75	301.5256
762680.5	20.261780104712045	215.0	301.34906
762680.5	20.261780104712045	216.25	301.18472
762680.5	20.261780104712045	217.5	301.04694
762680.5	20.261780104712045	218.75	300.91586
762680.5	20.261780104712045	220.0	300.78955
762680.5	20.261780104712045	221.25	300.66803
762680.5	20.261780104712045	222.5	300.56802
762680.5	20.261780104712045	223.75	300.50034
762680.5	20.261780104712045	225.0	300.45352
762680.5	20.261780104712045	226.25	300.3832
762680.5	20.261780104712045	227.5	300.304
762680.5	20.261780104712045	228.75	300.2007
762680.5	20.261780104712045	230.0	300.08762
762680.5	20.261780104712045	231.25	300.0148
762680.5	20.261780104712045	232.5	300.0089
762680.5	20.261780104712045	233.75	300.024
762680.5	20.261780104712045	235.0	300.0443
762680.5	20.261780104712045	236.25	300.13376
762680.5	20.261780104712045	237.5	300.4312
762680.5	20.261780104712045	238.75	300.6878
762680.5	20.261780104712045	240.0	300.899
762680.5	20.261780104712045	241.25	301.10648
762680.5	20.261780104712045	242.5	301.36267
762680.5	20.261780104712045	243.75	301.6848
762680.5	20.261780104712045	245.0	302.0541
762680.5	20.261780104712045	246.25	302.47656
762680.5	20.261780104712045	247.5	302.91144
762680.5	20.261780104712045	248.75	303.40326
762680.5	20.261780104712045	250.0	303.95062
762680.5	20.261780104712045	251.25	304.5102
762680.5	20.261780104712045	252.5	304.89822
762680.5	20.261780104712045	253.75	304.92908
762680.5	20.261780104712045	255.0	305.0756
762680.5	20.261780104712045	256.25	300.57547
762680.5	20.261780104712045	257.5	298.79886
762680.5	20.261780104712045	258.75	297.75497
762680.5	20.261780104712045	260.0	295.94537
762680.5	20.261780104712045	261.25	298.33267
762680.5	20.261780104712045	262.5	303.66202
762680.5	20.261780104712045	263.75	305.43176
762680.5	20.261780104712045	265.0	305.3384
762680.5	20.261780104712045	266.25	305.38846
762680.5	20.261780104712045	267.5	305.3351
762680.5	20.261780104712045	268.75	305.34433
762680.5	20.261780104712045	270.0	312.11792
762680.5	20.261780104712045	271.25	310.60165
762680.5	20.261780104712045	272.5	307.48285
762680.5	20.261780104712045	273.75	305.21732
762680.5	20.261780104712045	275.0	305.3786
762680.5	20.261780104712045	276.25	305.57623
762680.5	20.261780104712045	277.5	305.66885
762680.5	20.261780104712045	278.75	305.706
762680.5	20.261780104712045	280.0	305.71002
762680.5	20.261780104712045	281.25	305.72806
762680.5	20.261780104712045	282.5	306.13235
762680.5	20.261780104712045	283.75	308.44846
762680.5	20.261780104712045	285.0	306.02817
762680.5	20.261780104712045	286.25	304.9592
762680.5	20.261780104712045	287.5	305.10263
762680.5	20.261780104712045	288.75	304.85617
762680.5	20.261780104712045	290.0	304.15417
762680.5	20.261780104712045	291.25	304.02274
762680.5	20.261780104712045	292.5	303.9604
762680.5	21.204188481675388	198.75	302.39542
762680.5	21.204188481675388	200.0	302.38828
