Latitude,Longitude,Marker Label
40.763549179526834,-73.9436267,circuit_breaker
40.763346441000685,-73.94220271,circuit_breaker
40.76348110111936,-73.94258153,circuit_breaker
40.76367792180705,-73.94307292,circuit_breaker
40.76331387,-73.94377925,circuit_breaker
40.76316242885065,-73.94340878,circuit_breaker
40.76299007228872,-73.94289084,circuit_breaker
40.76285872469642,-73.94251159,circuit_breaker
40.76278295191657,-73.94275849,circuit_breaker
40.76260619089003,-73.94266772,circuit_breaker
40.76304463066011,-73.94394445,circuit_breaker
40.762947460168135,-73.94321359,control_building
40.70460489,-73.98439962,three_ph_transformer
40.70459724757129,-73.98473908,three_ph_transformer
40.705317987736976,-73.98508901,three_ph_transformer
40.70533390567374,-73.98582952,three_ph_transformer
40.70464191865626,-73.98624266,three_ph_transformer
40.70461535591309,-73.98549533,three_ph_transformer
40.70456229601841,-73.98351139,three_ph_transformer
40.70524717441004,-73.98319644,three_ph_transformer
40.704507842345095,-73.98287808,three_ph_transformer
40.70526527579429,-73.98394616,three_ph_transformer
40.70572224207074,-73.98409066,primary_power_line
40.70416804564058,-73.98340182,three_ph_transformer
40.70419794,-73.98384247,three_ph_transformer
40.70474504006455,-73.98379116,circuit_breaker
40.70475840178581,-73.98417432,circuit_breaker
40.70478910010311,-73.98492758,circuit_breaker
40.70479587003917,-73.98529498,circuit_breaker
40.704816508063175,-73.98568311,circuit_breaker
40.70472011061664,-73.98303014,circuit_breaker
40.70508977490832,-73.9829453,circuit_breaker
40.70486187873166,-73.98276009,circuit_breaker
40.70505796918543,-73.98338468,circuit_breaker
40.70507409822644,-73.98377329,circuit_breaker
40.7050877369032,-73.98414499,circuit_breaker
40.705116599395566,-73.98490458,circuit_breaker
40.705274234152746,-73.98433488,circuit_breaker
40.70512413706455,-73.98528494,circuit_breaker
40.70513780373876,-73.98565072,circuit_breaker
40.70515147041022,-73.9860165,circuit_breaker
40.7050043730894,-73.98623646,circuit_breaker
40.70483205974436,-73.98602808,circuit_breaker
40.76580784464947,-73.99585717,three_ph_transformer
40.76586771441892,-73.99600869,three_ph_transformer
40.76597483857657,-73.99625915,three_ph_transformer
40.76628797462537,-73.99601834,three_ph_transformer
40.76617705405295,-73.99578659,three_ph_transformer
40.76609055952981,-73.99557418,three_ph_transformer
40.765570843596734,-73.99540101,three_ph_transformer
40.76549615455318,-73.9952302,three_ph_transformer
40.76586725150415,-73.99495575,three_ph_transformer
40.76594240338868,-73.99513675,three_ph_transformer
40.76599904353781,-73.99527175,three_ph_transformer
40.76652438,-73.99532954,primary_power_line
40.76655060039861,-73.99542581,primary_power_line
40.766585313602455,-73.9955118,primary_power_line
40.76692700745496,-73.99627672,primary_power_line
40.76559447144293,-73.99551046,primary_power_line
40.76557921579021,-73.99563073,primary_power_line
40.765637517810575,-73.99595223,primary_power_line
40.729044840284935,-73.97547257,primary_power_line
40.72912057756511,-73.97538818,primary_power_line
40.72681980387235,-73.97298566,three_ph_transformer
40.72684975317689,-73.97342875,three_ph_transformer
40.72676802,-73.973194,three_ph_transformer
40.72676366232121,-73.97225077,three_ph_transformer
40.72723755649026,-73.97366856,three_ph_transformer
40.727047741987846,-73.97381462,three_ph_transformer
40.72726077,-73.974671,three_ph_transformer
40.72758291889153,-73.97540178,three_ph_transformer
40.72817098,-73.97390239,control_building
40.72787474351191,-73.97574193,circuit_breaker
40.72777740959008,-73.97581676,circuit_breaker
40.727729340917406,-73.9754712,circuit_breaker
40.72766748620832,-73.97534198,circuit_breaker
40.72783809977332,-73.9755334,circuit_breaker
40.7276987279856,-73.97517374,circuit_breaker
40.72756582517364,-73.97509013,circuit_breaker
40.72750748001183,-73.97496107,circuit_breaker
40.72753106792575,-73.97479831,circuit_breaker
40.72742166147809,-73.97474112,circuit_breaker
40.72736378572672,-73.9746099,circuit_breaker
40.72737024857648,-73.97440891,circuit_breaker
40.72725271172011,-73.9743504,circuit_breaker
40.727201231824914,-73.9742265,circuit_breaker
40.72701484945935,-73.97399755,circuit_breaker
40.72710276605759,-73.97392325,circuit_breaker
40.72722268569847,-73.97407112,circuit_breaker
40.72726544,-73.97392536,circuit_breaker
40.72741250386098,-73.97399679,circuit_breaker
40.727302155998245,-73.97378492,circuit_breaker
40.72754069040084,-73.97408884,circuit_breaker
40.72755712843492,-73.97433124,circuit_breaker
40.72769683763232,-73.97446712,circuit_breaker
40.72769057034644,-73.97466823,circuit_breaker
40.72780516888909,-73.97474433,circuit_breaker
40.72791723825367,-73.97500129,circuit_breaker
40.72789735616311,-73.97515395,circuit_breaker
40.72802381610423,-73.97521683,circuit_breaker
40.72798702685301,-73.97537186,circuit_breaker
40.72816731629237,-73.97552893,circuit_breaker
40.72807139139396,-73.97559728,circuit_breaker
40.72796075085381,-73.97556499,circuit_breaker
40.72678534635607,-73.97279919,circuit_breaker
40.72697231577401,-73.97334595,circuit_breaker
40.72661472669459,-73.97238681,circuit_breaker
40.72850286803817,-73.9747852,circuit_breaker
40.72834605,-73.97488686,three_ph_transformer
40.842101963251054,-73.86412223,three_ph_transformer
40.842046024145255,-73.86400794,three_ph_transformer
40.84214503161117,-73.86423271,three_ph_transformer
40.84232044835971,-73.8644891,three_ph_transformer
40.84229111310116,-73.86372857,three_ph_transformer
40.842349464221066,-73.86381847,three_ph_transformer
40.84236364554336,-73.86365447,three_ph_transformer
40.84207553587084,-73.86346016,single_ph_transformer
40.84217919188461,-73.86335293,single_ph_transformer
40.84302616316072,-73.86323876,control_building
40.8424362,-73.86420287,control_building
40.84266964857505,-73.86441605,three_ph_transformer
40.84260677416678,-73.86402966,three_ph_transformer
40.84270171204347,-73.86319462,three_ph_transformer
40.84276181958141,-73.86331212,three_ph_transformer
40.84263231225383,-73.86346284,three_ph_transformer
40.84256633934783,-73.86334129,three_ph_transformer
40.84297524,-73.86345365,circuit_breaker
40.84290106692927,-73.86353194,circuit_breaker
40.84275395890732,-73.86367242,circuit_breaker
40.842671731516205,-73.8637606,circuit_breaker
40.66245508,-74.00189676,three_ph_transformer
40.662402713995206,-74.0017622,three_ph_transformer
40.661689309692925,-74.00229536,three_ph_transformer
40.66165889789121,-74.00377039,three_ph_transformer
40.66199007554608,-74.00338123,three_ph_transformer
40.66151574147195,-74.00381155,three_ph_transformer
40.661275935708495,-74.00337588,three_ph_transformer
40.66284214319988,-74.00262382,primary_power_line
40.66242019993513,-74.00256171,circuit_breaker
40.66219799127612,-74.00139531,circuit_breaker
40.662290611781465,-74.00165373,circuit_breaker
40.66213229481571,-74.00179933,circuit_breaker
40.662205784259065,-74.00218805,circuit_breaker
40.66220790944869,-74.00279427,circuit_breaker
40.66198636983068,-74.00242324,circuit_breaker
40.66197870640318,-74.00301829,circuit_breaker
40.66175666693736,-74.00264971,circuit_breaker
40.66175305246928,-74.00325585,circuit_breaker
40.66152994086747,-74.00348018,circuit_breaker
40.66211925883015,-74.00247717,control_building
36.879298058978776,-80.82032656,three_ph_transformer
36.87912390679562,-80.82022743,three_ph_transformer
36.87895532088829,-80.82008655,three_ph_transformer
36.87840715262865,-80.82134259,three_ph_transformer
36.87834214762647,-80.82145426,three_ph_transformer
36.87826819721171,-80.82161671,three_ph_transformer
36.87821058043201,-80.82175967,three_ph_transformer
36.87993181372467,-80.82205723,three_ph_transformer
36.88010293719737,-80.82218452,three_ph_transformer
36.88025270128399,-80.82229582,three_ph_transformer
36.88041123931711,-80.82239887,three_ph_transformer
36.87796531664125,-80.82351329,three_ph_transformer
36.87787015869812,-80.82370303,three_ph_transformer
36.87778462567428,-80.82391191,three_ph_transformer
36.87830812367424,-80.82447033,three_ph_transformer
36.87849131,-80.82461348,three_ph_transformer
36.878646561571976,-80.82470494,three_ph_transformer
36.87784507298376,-80.8245945,control_building
36.87802719583383,-80.82458746,control_building
36.87832179515669,-80.82280029,control_building
36.876893926200175,-80.82561016,single_ph_transformer
36.877217703129226,-80.82575673,single_ph_transformer
36.87621375462004,-80.82552286,sec_power_line
36.87844664514507,-80.82571047,sec_power_line
36.87861978638495,-80.82640054,primary_power_line
36.87793604404659,-80.82548483,primary_power_line
36.87990276709846,-80.82166156,primary_power_line
36.87946462356313,-80.82155713,primary_power_line
36.87773418296817,-80.82341157,primary_power_line
48.40095839375192,-102.8490785,primary_power_line
48.39963811228103,-102.8448475,primary_power_line
48.39831439281895,-102.846492,primary_power_line
48.398161447316895,-102.8479161,primary_power_line
48.39928500562552,-102.8478666,single_ph_transformer
48.39965458312498,-102.8486271,single_ph_transformer
48.39938826536397,-102.846497,single_ph_transformer
48.39919779818671,-102.8485583,control_building
43.94643283300035,-86.36339732,control_building
43.94618455301856,-86.36343043,single_ph_transformer
43.94719654134066,-86.36393848,primary_power_line
43.94714118288898,-86.36395516,primary_power_line
43.94604515226872,-86.36408208,primary_power_line
43.94684467972031,-86.36274607,primary_power_line
43.94682100580605,-86.36252731,primary_power_line
42.91688118666259,-86.1216879,primary_power_line
42.91674996619104,-86.1217028,primary_power_line
42.91615924782735,-86.12413355,primary_power_line
42.91704501111232,-86.12352031,three_ph_transformer
42.91713647,-86.12232367,control_building
43.88986396,-86.44154285,three_ph_transformer
43.88962583828472,-86.44199589,three_ph_transformer
43.890477980176414,-86.44208319,control_building
43.89161123898026,-86.44188442,primary_power_line
43.891282294185245,-86.44225082,primary_power_line
43.89106165197772,-86.44258523,primary_power_line
43.88903613570869,-86.44066439,primary_power_line
43.889095519589134,-86.44060393,primary_power_line
43.88924387316491,-86.44040949,primary_power_line
43.88939312738165,-86.4402907,primary_power_line
43.88953482469127,-86.43996799,primary_power_line
43.88959807689783,-86.43990013,primary_power_line
42.91484730983277,-86.19214928,primary_power_line
42.91518956834193,-86.19230867,sec_power_line
42.91502217516474,-86.19096818,control_building
42.91514560106987,-86.18937346,sec_power_line
42.91541410031468,-86.18974412,primary_power_line
42.832630878663245,-85.9767617,control_building
42.83175248360651,-85.97736262,primary_power_line
42.83175819006144,-85.97717221,primary_power_line
42.83229694427424,-85.97639264,primary_power_line
42.832292107173785,-85.97690328,primary_power_line
42.83273579810357,-85.97736248,primary_power_line
42.83273299713672,-85.97678172,primary_power_line
42.83250213084909,-85.97655436,three_ph_transformer
45.60605575817642,-121.1139184,three_ph_transformer
45.60603755683769,-121.1141388,three_ph_transformer
45.606016175131984,-121.1143444,three_ph_transformer
45.60599004907513,-121.114609,three_ph_transformer
45.60589157126668,-121.1147528,three_ph_transformer
45.60586974222982,-121.1149581,three_ph_transformer
45.6058410430848,-121.1160319,three_ph_transformer
45.60582725950708,-121.1162314,three_ph_transformer
45.60580901403178,-121.1164359,three_ph_transformer
45.605707272833406,-121.1177283,three_ph_transformer
45.60691093521916,-121.1174722,control_building
45.60729778011224,-121.1159693,control_building
45.60655037787039,-121.117142,control_building
45.60680961344044,-121.1148387,control_building
45.60905640713486,-121.1203232,sec_power_line
45.60906174280846,-121.1185313,sec_power_line
45.60907241851295,-121.1173893,sec_power_line
45.609083100031086,-121.1160967,sec_power_line
45.60912588433546,-121.1150966,sec_power_line
45.609115179515086,-121.1144815,sec_power_line
45.60454956880553,-121.1150649,primary_power_line
45.60848030119218,-121.1206467,primary_power_line
45.60829778,-121.1211218,primary_power_line
45.608124371453215,-121.1215634,primary_power_line
45.60486750330741,-121.1192475,primary_power_line
45.60493231845166,-121.1183976,primary_power_line
45.60500831874106,-121.1173909,primary_power_line
45.60507014678126,-121.1166448,primary_power_line
45.605121269607125,-121.1157428,primary_power_line
45.60522776231598,-121.1149447,primary_power_line
45.60527206488041,-121.1143233,primary_power_line
45.60690505708168,-121.1127949,primary_power_line
45.60800369,-121.1123262,sec_power_line
45.60516012853024,-121.1138142,sec_power_line
45.60506462222676,-121.1160728,sec_power_line
45.60445696332842,-121.1051961,sec_power_line
45.60402471757695,-121.1051465,sec_power_line
45.60367939156819,-121.1051641,sec_power_line
45.60342325549048,-121.1093347,control_building
44.22562682373757,-120.9314473,three_ph_transformer
44.22622027976982,-120.9317959,three_ph_transformer
44.225704540998926,-120.9324377,three_ph_transformer
44.22565821440649,-120.932657,three_ph_transformer
44.225609561043626,-120.9328486,three_ph_transformer
44.22556822927482,-120.933028,three_ph_transformer
44.226348330774286,-120.9334492,three_ph_transformer
44.22648630901215,-120.9335044,three_ph_transformer
44.22662592750634,-120.9335667,three_ph_transformer
44.22642306642869,-120.9315518,primary_power_line
44.22649852518308,-120.9312289,primary_power_line
44.22581455073792,-120.9309099,primary_power_line
44.22570511051403,-120.9316337,primary_power_line
44.22417053541727,-120.9327801,sec_power_line
44.224108342947694,-120.933195,sec_power_line
44.22397972537891,-120.9338498,sec_power_line
44.22274761521848,-120.9291469,sec_power_line
44.22257851045711,-120.9300624,sec_power_line
44.22714393717323,-120.9331901,sec_power_line
44.22717224142541,-120.9330252,sec_power_line
44.22595778926558,-120.9329767,control_building
44.225887634060186,-120.9326447,control_building
44.22500842153072,-120.9324569,control_building
44.22592914541367,-120.9317215,control_building
44.22315050565253,-120.9297027,control_building
45.60344697964016,-121.1092928,control_building
45.60441626708697,-121.1053136,sec_power_line
45.60401192620783,-121.1052452,sec_power_line
45.6037373,-121.1052091,sec_power_line
45.60280474594728,-121.1094046,sec_power_line
45.603050154289846,-121.1096667,sec_power_line
45.60344194401843,-121.1101433,primary_power_line
45.603721506542485,-121.1101745,primary_power_line
45.60399544852106,-121.110194,primary_power_line
47.57613273252777,-114.6286753,three_ph_transformer
47.57631791740958,-114.6288426,three_ph_transformer
47.57632673414504,-114.6290899,three_ph_transformer
47.57632815030016,-114.6293315,three_ph_transformer
47.5735792,-114.6284614,three_ph_transformer
47.57358054275545,-114.6285821,three_ph_transformer
47.57357956191134,-114.6287069,three_ph_transformer
47.57807511588663,-114.6276139,control_building
47.57829749658194,-114.6286692,primary_power_line
47.57803112456413,-114.6279505,primary_power_line
47.57746343,-114.6279139,primary_power_line
47.577149356956674,-114.6278877,primary_power_line
47.57730448872479,-114.6294376,primary_power_line
47.575902371658906,-114.6287499,sec_power_line
43.01377857912076,-120.9567049,control_building
43.01519934423873,-120.9561588,primary_power_line
43.01352640222984,-120.9559694,primary_power_line
43.01353888940743,-120.9558325,primary_power_line
47.45618268528116,-115.5893425,control_building
47.45556738195409,-115.5890089,primary_power_line
47.45579925095673,-115.5889289,primary_power_line
47.45602635805599,-115.5888755,primary_power_line
47.45625833020512,-115.5887497,primary_power_line
47.45550663020848,-115.5894913,three_ph_transformer
47.45595517780824,-115.5892531,three_ph_transformer
47.45609453075914,-115.5891923,three_ph_transformer
47.45632019556053,-115.5891027,three_ph_transformer
47.45563024385522,-115.5892273,circuit_breaker
47.45584931675791,-115.5891332,circuit_breaker
47.45607710786152,-115.5890343,circuit_breaker
47.45629839863136,-115.5889342,circuit_breaker
47.45634219184562,-115.5898156,primary_power_line
47.45631974378893,-115.5897361,circuit_breaker
46.52770443177896,-116.3666195,three_ph_transformer
46.527824567372335,-116.3666242,three_ph_transformer
46.52795024348926,-116.3666339,three_ph_transformer
46.52854962431023,-116.3672122,three_ph_transformer
46.52862834878563,-116.3671927,three_ph_transformer
46.52870996518277,-116.3671995,three_ph_transformer
46.52878366843927,-116.3672053,three_ph_transformer
46.52840729852238,-116.3646854,primary_power_line
46.52802054271577,-116.3685583,primary_power_line
46.52842598863129,-116.3687301,primary_power_line
46.528670140347685,-116.3665637,control_building
44.05103928038876,-123.231359,three_ph_transformer
44.05086256006836,-123.2313486,three_ph_transformer
44.050656813180815,-123.2313328,three_ph_transformer
44.05112867790237,-123.2327677,three_ph_transformer
44.05065858939896,-123.2327856,three_ph_transformer
44.051362461273655,-123.2342032,primary_power_line
44.05125634764107,-123.2342847,primary_power_line
44.05094650758048,-123.2344476,primary_power_line
44.05068226681244,-123.2344801,primary_power_line
44.05030126899126,-123.232814,primary_power_line
44.05137949597047,-123.2305465,sec_power_line
44.05047468928274,-123.2308421,sec_power_line
43.66753201503644,-119.0500296,primary_power_line
43.66799159515499,-119.0454128,primary_power_line
43.66742442,-119.0465961,single_ph_transformer
43.66740825219306,-119.0467523,single_ph_transformer
43.66738475459008,-119.0469304,single_ph_transformer
43.66830570639559,-119.0470913,single_ph_transformer
43.66831589029619,-119.0469351,single_ph_transformer
43.668340956631056,-119.0467749,single_ph_transformer
43.66827087502627,-119.0475951,single_ph_transformer
43.66820085962148,-119.0480873,single_ph_transformer
43.66818545542526,-119.0482449,single_ph_transformer
43.66817469890164,-119.0483851,single_ph_transformer
43.66726755537662,-119.048216,single_ph_transformer
43.667268530075766,-119.0480528,single_ph_transformer
43.66728832448324,-119.0478808,single_ph_transformer
34.17565199305883,-118.360506,control_building
34.17479022561346,-118.3589906,three_ph_transformer
34.17469816466679,-118.3588744,three_ph_transformer
34.17323559861172,-118.3581972,primary_power_line
34.17430309338491,-118.3593951,primary_power_line
34.17436035873583,-118.3598002,primary_power_line
34.175298682403906,-118.360718,sec_power_line
34.17507533317476,-118.3607534,sec_power_line
34.17495256447838,-118.3606168,sec_power_line
34.17569330216995,-118.3611621,sec_power_line
34.17590043039834,-118.3609388,sec_power_line
34.17621359089444,-118.3607692,three_ph_transformer
34.17682990864686,-118.3610271,circuit_breaker
34.17693964354671,-118.3608959,circuit_breaker
34.17686594304702,-118.360796,circuit_breaker
34.176754059332794,-118.3609428,circuit_breaker
34.17666115302983,-118.3608344,circuit_breaker
34.176775815973215,-118.3606991,circuit_breaker
34.17670036712999,-118.3606052,circuit_breaker
34.17659020902945,-118.3607315,circuit_breaker
34.17633926570874,-118.3604543,circuit_breaker
34.17644689,-118.360313,circuit_breaker
34.17609106145577,-118.3601489,circuit_breaker
34.17620292753519,-118.3600189,circuit_breaker
34.17604842,-118.3598253,circuit_breaker
34.17593576456952,-118.3599661,circuit_breaker
34.17576348,-118.359756,circuit_breaker
34.17587584359466,-118.3596274,circuit_breaker
34.17568730562004,-118.3596741,circuit_breaker
34.17578659618766,-118.3595255,circuit_breaker
34.175437164590484,-118.3593677,circuit_breaker
34.17555109120386,-118.3592297,circuit_breaker
34.17546725446035,-118.3591364,circuit_breaker
34.17535244267627,-118.3592847,circuit_breaker
34.175185621656794,-118.3590812,circuit_breaker
34.17529818141288,-118.35894,circuit_breaker
34.17502443527108,-118.3588799,circuit_breaker
34.17505733799824,-118.3586527,circuit_breaker
34.174862716288466,-118.358686,circuit_breaker
34.17678161522233,-118.3598679,three_ph_transformer
34.176878675878285,-118.3597613,three_ph_transformer
34.176949979171425,-118.3596598,three_ph_transformer
34.17637268687989,-118.3594689,three_ph_transformer
34.17575895579325,-118.3589884,circuit_breaker
34.17560512179098,-118.3587626,three_ph_transformer
34.175813313490984,-118.3588575,single_ph_transformer
34.175851342489295,-118.3589019,single_ph_transformer
34.17589179663816,-118.3589507,single_ph_transformer
34.17592444275751,-118.3589941,single_ph_transformer
34.175771167524736,-118.3588175,single_ph_transformer
34.17600879401853,-118.3590899,single_ph_transformer
34.17604660911263,-118.3591422,single_ph_transformer
34.17608948,-118.3591876,single_ph_transformer
34.17614750251975,-118.3591291,single_ph_transformer
34.17610234,-118.3590728,single_ph_transformer
34.176060084034326,-118.359033,single_ph_transformer
34.175984971382555,-118.3589368,single_ph_transformer
34.17621384941957,-118.3592159,single_ph_transformer
34.17625234589423,-118.3592578,single_ph_transformer
34.17609414952557,-118.3594065,three_ph_transformer
34.17605597446922,-118.3607147,single_ph_transformer
34.17608907642213,-118.360763,single_ph_transformer
34.17603861125978,-118.3608133,single_ph_transformer
34.17607611068034,-118.3608692,single_ph_transformer
34.176119079488686,-118.3608004,single_ph_transformer
34.17615843,-118.3608428,single_ph_transformer
34.17611903577463,-118.3609137,single_ph_transformer
34.17615291551352,-118.3609587,single_ph_transformer
34.17620505808397,-118.3609065,single_ph_transformer
34.17624177105226,-118.3609441,single_ph_transformer
34.17619028,-118.3610046,single_ph_transformer
34.17622711156063,-118.361048,single_ph_transformer
34.17628270074171,-118.3609826,single_ph_transformer
34.17632147175121,-118.3610352,single_ph_transformer
34.176267484807354,-118.3610988,single_ph_transformer
34.17639666316317,-118.3611305,single_ph_transformer
34.1763492,-118.3611925,single_ph_transformer
34.17637955459344,-118.3612359,single_ph_transformer
34.17643262884319,-118.3611772,single_ph_transformer
34.177047522995004,-118.3594511,three_ph_transformer
34.17689135,-118.3603441,three_ph_transformer
34.175307007022035,-118.3599538,single_ph_transformer
34.17535193466736,-118.3598879,single_ph_transformer
34.17530931,-118.3598355,single_ph_transformer
34.17525717762768,-118.359902,single_ph_transformer
34.17522281739581,-118.3598579,single_ph_transformer
34.175270587560824,-118.3597908,single_ph_transformer
34.17518612264232,-118.3596892,single_ph_transformer
34.17514050456778,-118.3597666,single_ph_transformer
34.17506798924693,-118.3596649,single_ph_transformer
34.17511428993825,-118.3596063,single_ph_transformer
34.17507219714044,-118.3595536,single_ph_transformer
34.17502644453212,-118.3596156,single_ph_transformer
34.174997040859495,-118.3595699,single_ph_transformer
34.17503743549751,-118.3595157,single_ph_transformer
34.17499906060034,-118.359468,single_ph_transformer
34.17494219538917,-118.359531,single_ph_transformer
34.174937437877844,-118.3592816,circuit_breaker
34.175351751130606,-118.3601608,single_ph_transformer
34.17702875752219,-118.3601836,single_ph_transformer
34.17699135017296,-118.3601393,single_ph_transformer
34.17697218066189,-118.3602458,single_ph_transformer
34.17701044992826,-118.3602946,single_ph_transformer
34.17706458469018,-118.3602244,single_ph_transformer
34.28087538956818,-118.4794409,three_ph_transformer
34.28099454591057,-118.4795413,three_ph_transformer
