Latitude,Longitude,Surface Temperature
19.31937172774869,-161.25,83.446826
19.31937172774869,-160.0,83.36503400000002
19.31937172774869,-158.75,83.29499600000005
19.31937172774869,-157.5,83.06553200000006
19.31937172774869,-156.25,82.91541199999999
19.31937172774869,-155.0,84.41879000000003
19.31937172774869,-153.75,82.11614000000004
19.31937172774869,-152.5,82.26809600000009
19.31937172774869,-151.25,82.29441200000005
19.31937172774869,-150.0,82.23569600000003
19.31937172774869,-148.75,82.17800600000008
19.31937172774869,-147.5,82.12622000000007
19.31937172774869,-146.25,82.04243000000002
19.31937172774869,-145.0,81.88307600000005
19.31937172774869,-143.75,81.73394600000003
19.31937172774869,-142.5,81.58541000000005
19.31937172774869,-141.25,81.45433400000009
19.31937172774869,-140.0,81.36946400000001
19.31937172774869,-138.75,81.362174
19.31937172774869,-137.5,81.39866000000006
19.31937172774869,-136.25,81.32316800000004
19.31937172774869,-135.0,81.09838400000001
19.31937172774869,-133.75,80.942
19.31937172774869,-132.5,80.83713200000007
19.31937172774869,-131.25,80.73859999999999
19.31937172774869,-130.0,80.69673200000001
19.31937172774869,-128.75,80.71847600000005
19.31937172774869,-127.5,80.75105600000006
19.31937172774869,-126.25,80.73716000000005
19.31937172774869,-125.0,80.69377999999999
19.31937172774869,-123.75,80.77544600000007
19.31937172774869,-122.5,80.98352600000003
19.31937172774869,-121.25,81.18721400000001
19.31937172774869,-120.0,81.39425000000004
19.31937172774869,-118.75,81.72104000000007
19.31937172774869,-117.5,82.169654
19.31937172774869,-116.25,82.83380000000008
19.31937172774869,-115.0,83.68934000000009
19.31937172774869,-113.75,84.72480800000001
19.31937172774869,-112.5,85.98718400000003
19.31937172774869,-111.25,87.22076000000001
19.31937172774869,-110.0,88.26371600000006
19.31937172774869,-108.75,89.16778400000001
19.31937172774869,-107.5,89.72501000000003
19.31937172774869,-106.25,89.80856600000006
19.31937172774869,-105.0,92.96520800000006
19.31937172774869,-103.75,91.61474000000001
19.31937172774869,-102.5,87.24740000000007
19.31937172774869,-101.25,78.72818000000002
19.31937172774869,-100.0,73.11434000000008
19.31937172774869,-98.75,71.90018600000008
19.31937172774869,-97.5,75.59942000000001
19.31937172774869,-96.25,88.93785200000009
19.31937172774869,-95.0,90.01158800000009
19.31937172774869,-93.75,90.141224
19.31937172774869,-92.5,90.04521200000002
19.31937172774869,-91.25,92.10261200000006
19.31937172774869,-90.0,101.46835400000008
19.31937172774869,-88.75,97.40188400000002
19.31937172774869,-87.5,94.03988000000005
19.31937172774869,-86.25,89.04020000000004
19.31937172774869,-85.0,89.65151600000009
19.31937172774869,-83.75,90.35519000000002
19.31937172774869,-82.5,90.61116800000009
19.31937172774869,-81.25,90.83705
19.31937172774869,-80.0,91.11401600000008
19.31937172774869,-78.75,91.27256000000007
19.31937172774869,-77.5,91.34819600000003
19.31937172774869,-76.25,91.42185200000009
19.31937172774869,-75.0,91.38801200000009
19.31937172774869,-73.75,91.02430400000006
19.31937172774869,-72.5,98.49331400000005
19.31937172774869,-71.25,101.26778
19.31937172774869,-70.0,92.09408000000002
19.31937172774869,-68.75,88.15730000000005
19.31937172774869,-67.5,87.53162000000005
20.261780104712045,-161.25,83.15425400000004
20.261780104712045,-160.0,83.07208399999999
20.261780104712045,-158.75,82.99637600000001
20.261780104712045,-157.5,82.801976
20.261780104712045,-156.25,82.190156
20.261780104712045,-155.0,81.61451600000002
20.261780104712045,-153.75,81.54278600000002
20.261780104712045,-152.5,81.59550800000002
20.261780104712045,-151.25,81.59194400000003
20.261780104712045,-150.0,81.53009600000004
20.261780104712045,-148.75,81.492746
20.261780104712045,-147.5,81.49141400000009
20.261780104712045,-146.25,81.45284000000007
20.261780104712045,-145.0,81.33211400000008
20.261780104712045,-143.75,81.19004000000004
20.261780104712045,-142.5,81.03916400000004
20.261780104712045,-141.25,80.90567600000003
20.261780104712045,-140.0,80.79494000000008
20.261780104712045,-138.75,80.75847200000007
20.261780104712045,-137.5,80.81618000000006
20.261780104712045,-136.25,80.84102000000007
20.261780104712045,-135.0,80.76056000000001
20.261780104712045,-133.75,80.55960800000007
20.261780104712045,-132.5,80.38482800000006
20.261780104712045,-131.25,80.21683400000009
20.261780104712045,-130.0,80.05721000000007
20.261780104712045,-128.75,79.98512000000005
20.261780104712045,-127.5,79.97838800000007
20.261780104712045,-126.25,79.99113200000002
20.261780104712045,-125.0,79.97948600000005
20.261780104712045,-123.75,79.98436400000001
20.261780104712045,-122.5,80.06162000000009
20.261780104712045,-121.25,80.20454000000002
20.261780104712045,-120.0,80.41377200000002
20.261780104712045,-118.75,80.74423399999999
20.261780104712045,-117.5,81.22384400000003
20.261780104712045,-116.25,81.86954000000004
20.261780104712045,-115.0,82.67252000000005
20.261780104712045,-113.75,83.75723600000005
20.261780104712045,-112.5,85.13348000000009
20.261780104712045,-111.25,86.61803000000008
20.261780104712045,-110.0,87.85850000000005
20.261780104712045,-108.75,88.90021400000006
20.261780104712045,-107.5,89.44282400000004
20.261780104712045,-106.25,89.29572800000001
20.261780104712045,-105.0,90.86320400000008
20.261780104712045,-103.75,85.06976000000002
20.261780104712045,-102.5,75.391808
20.261780104712045,-101.25,74.143328
20.261780104712045,-100.0,72.470048
20.261780104712045,-98.75,74.13458000000008
20.261780104712045,-97.5,86.42987600000006
20.261780104712045,-96.25,90.05954000000006
20.261780104712045,-95.0,90.00802400000008
20.261780104712045,-93.75,89.98154600000001
20.261780104712045,-92.5,89.94434000000003
20.261780104712045,-91.25,90.07779200000002
20.261780104712045,-90.0,103.24050800000009
20.261780104712045,-88.75,100.79627000000008
20.261780104712045,-87.5,94.57340000000006
20.261780104712045,-86.25,89.38504400000002
20.261780104712045,-85.0,90.03833600000009
20.261780104712045,-83.75,90.84938000000008
20.261780104712045,-82.5,91.23899
20.261780104712045,-81.25,91.44860000000008
20.261780104712045,-80.0,91.57802000000002
20.261780104712045,-78.75,91.65434
20.261780104712045,-77.5,92.58634400000003
20.261780104712045,-76.25,98.17214000000007
20.261780104712045,-75.0,93.23569400000002
20.261780104712045,-73.75,90.02444000000007
20.261780104712045,-72.5,90.08456000000002
20.261780104712045,-71.25,89.446568
20.261780104712045,-70.0,87.83607199999999
20.261780104712045,-68.75,87.6104240000001
20.261780104712045,-67.5,87.52742599999999
21.204188481675388,-161.25,82.75334000000001
21.204188481675388,-160.0,82.61402
21.204188481675388,-158.75,82.49100800000004
21.204188481675388,-157.5,82.29425000000005
21.204188481675388,-156.25,81.82907600000009
21.204188481675388,-155.0,81.42785600000002
21.204188481675388,-153.75,81.22791199999999
21.204188481675388,-152.5,81.08920400000007
21.204188481675388,-151.25,80.98028600000002
21.204188481675388,-150.0,80.88377000000008
21.204188481675388,-148.75,80.83196600000001
21.204188481675388,-147.5,80.83306400000001
21.204188481675388,-146.25,80.81213000000005
21.204188481675388,-145.0,80.73697999999999
21.204188481675388,-143.75,80.597084
21.204188481675388,-142.5,80.46518000000007
21.204188481675388,-141.25,80.36906000000006
21.204188481675388,-140.0,80.28298400000006
21.204188481675388,-138.75,80.22030800000002
