Latitude,Longitude,Surface Temperature
19.31937172774869,-161.25,81.57920000000007
19.31937172774869,-160.0,81.61808000000003
19.31937172774869,-158.75,81.56134400000003
19.31937172774869,-157.5,81.35211200000002
19.31937172774869,-156.25,81.09712400000002
19.31937172774869,-155.0,81.54986000000007
19.31937172774869,-153.75,80.29976000000006
19.31937172774869,-152.5,80.50595000000007
19.31937172774869,-151.25,80.51572400000006
19.31937172774869,-150.0,80.452886
19.31937172774869,-148.75,80.4374960000001
19.31937172774869,-147.5,80.42450000000005
19.31937172774869,-146.25,80.33867600000004
19.31937172774869,-145.0,80.27243600000008
19.31937172774869,-143.75,80.25062000000001
19.31937172774869,-142.5,80.21469200000007
19.31937172774869,-141.25,80.15509400000003
19.31937172774869,-140.0,80.11988600000001
19.31937172774869,-138.75,80.10917600000003
19.31937172774869,-137.5,80.06050400000004
19.31937172774869,-136.25,80.00387600000008
19.31937172774869,-135.0,79.96470800000002
19.31937172774869,-133.75,80.05586
19.31937172774869,-132.5,80.19278600000003
19.31937172774869,-131.25,80.29302800000008
19.31937172774869,-130.0,80.40394400000008
19.31937172774869,-128.75,80.53620800000002
19.31937172774869,-127.5,80.70431
19.31937172774869,-126.25,80.93246000000003
19.31937172774869,-125.0,81.18044600000002
19.31937172774869,-123.75,81.4159940000001
19.31937172774869,-122.5,81.65912000000006
19.31937172774869,-121.25,81.79772000000006
19.31937172774869,-120.0,81.90806000000009
19.31937172774869,-118.75,82.11434000000008
19.31937172774869,-117.5,82.42800800000009
19.31937172774869,-116.25,82.86526400000004
19.31937172774869,-115.0,83.46758000000008
19.31937172774869,-113.75,84.23229200000002
19.31937172774869,-112.5,85.19387000000008
19.31937172774869,-111.25,86.31809600000008
19.31937172774869,-110.0,87.384164
19.31937172774869,-108.75,88.18709000000004
19.31937172774869,-107.5,88.59205400000006
19.31937172774869,-106.25,88.53684800000009
19.31937172774869,-105.0,88.1729240000001
19.31937172774869,-103.75,83.451488
19.31937172774869,-102.5,80.31714800000006
19.31937172774869,-101.25,76.57070000000002
19.31937172774869,-100.0,71.60246600000002
19.31937172774869,-98.75,68.85203000000007
19.31937172774869,-97.5,73.04331200000004
19.31937172774869,-96.25,86.788472
19.31937172774869,-95.0,88.36084400000009
19.31937172774869,-93.75,88.69712000000001
19.31937172774869,-92.5,88.6874
19.31937172774869,-91.25,90.35787200000001
19.31937172774869,-90.0,95.54205200000006
19.31937172774869,-88.75,91.33435400000009
19.31937172774869,-87.5,89.66530400000006
19.31937172774869,-86.25,87.62729000000007
19.31937172774869,-85.0,87.96977600000007
19.31937172774869,-83.75,88.39457600000006
19.31937172774869,-82.5,88.56244400000003
19.31937172774869,-81.25,88.69553600000002
19.31937172774869,-80.0,88.86484400000003
19.31937172774869,-78.75,88.97228600000003
19.31937172774869,-77.5,89.03318000000006
19.31937172774869,-76.25,89.02803200000007
19.31937172774869,-75.0,89.04061400000002
19.31937172774869,-73.75,88.887146
19.31937172774869,-72.5,94.07384600000003
19.31937172774869,-71.25,93.73562600000001
19.31937172774869,-70.0,88.43813600000007
19.31937172774869,-68.75,87.00431
19.31937172774869,-67.5,86.54486000000003
20.261780104712045,-161.25,80.96802800000007
20.261780104712045,-160.0,80.98039400000006
20.261780104712045,-158.75,81.00532400000004
20.261780104712045,-157.5,80.92562000000001
20.261780104712045,-156.25,80.29396400000006
20.261780104712045,-155.0,79.68524000000002
20.261780104712045,-153.75,79.66621400000007
20.261780104712045,-152.5,79.83212000000009
20.261780104712045,-151.25,79.82528000000006
20.261780104712045,-150.0,79.73870000000001
20.261780104712045,-148.75,79.70027000000003
20.261780104712045,-147.5,79.70003600000001
20.261780104712045,-146.25,79.64011400000007
20.261780104712045,-145.0,79.57518800000008
20.261780104712045,-143.75,79.53800000000004
20.261780104712045,-142.5,79.48515200000006
20.261780104712045,-141.25,79.38500000000008
20.261780104712045,-140.0,79.31443999999999
20.261780104712045,-138.75,79.27993400000004
20.261780104712045,-137.5,79.22714
20.261780104712045,-136.25,79.15517600000008
20.261780104712045,-135.0,79.09469600000003
20.261780104712045,-133.75,79.17555200000001
20.261780104712045,-132.5,79.28668400000008
20.261780104712045,-131.25,79.397312
20.261780104712045,-130.0,79.49804000000005
20.261780104712045,-128.75,79.60560800000002
20.261780104712045,-127.5,79.75238000000004
20.261780104712045,-126.25,79.97036000000007
20.261780104712045,-125.0,80.28842000000004
20.261780104712045,-123.75,80.56247
20.261780104712045,-122.5,80.81204000000008
20.261780104712045,-121.25,80.92342400000004
20.261780104712045,-120.0,81.01373
20.261780104712045,-118.75,81.23356400000004
20.261780104712045,-117.5,81.60836000000002
20.261780104712045,-116.25,82.01912000000004
20.261780104712045,-115.0,82.52699000000004
20.261780104712045,-113.75,83.30131400000006
20.261780104712045,-112.5,84.43634000000002
20.261780104712045,-111.25,85.847054
20.261780104712045,-110.0,87.19916
20.261780104712045,-108.75,88.16072
20.261780104712045,-107.5,88.54129400000002
20.261780104712045,-106.25,88.28222
20.261780104712045,-105.0,86.0207540000001
20.261780104712045,-103.75,79.05443000000008
20.261780104712045,-102.5,74.40396800000005
20.261780104712045,-101.25,72.65489
20.261780104712045,-100.0,72.23516599999999
20.261780104712045,-98.75,71.5136
20.261780104712045,-97.5,82.317488
20.261780104712045,-96.25,88.02366800000009
20.261780104712045,-95.0,88.37960000000001
20.261780104712045,-93.75,88.55052800000003
20.261780104712045,-92.5,88.51393400000003
20.261780104712045,-91.25,88.48153400000008
20.261780104712045,-90.0,97.03745600000006
20.261780104712045,-88.75,93.85970000000006
20.261780104712045,-87.5,89.84921000000006
20.261780104712045,-86.25,87.77696000000006
20.261780104712045,-85.0,88.23182000000006
20.261780104712045,-83.75,88.77189200000001
20.261780104712045,-82.5,89.03161400000002
20.261780104712045,-81.25,89.20443200000008
20.261780104712045,-80.0,89.36078000000009
20.261780104712045,-78.75,89.44754
20.261780104712045,-77.5,89.98676600000003
20.261780104712045,-76.25,92.933456
20.261780104712045,-75.0,89.11841000000005
20.261780104712045,-73.75,88.2887
20.261780104712045,-72.5,88.31552000000002
20.261780104712045,-71.25,87.68418800000008
20.261780104712045,-70.0,86.635166
20.261780104712045,-68.75,86.55029600000002
20.261780104712045,-67.5,86.52758000000007
21.204188481675388,-161.25,80.36258000000005
21.204188481675388,-160.0,80.31830000000001
21.204188481675388,-158.75,80.29706000000002
21.204188481675388,-157.5,80.19618800000003
21.204188481675388,-156.25,79.75598000000006
21.204188481675388,-155.0,79.35886400000007
21.204188481675388,-153.75,79.30322600000007
21.204188481675388,-152.5,79.33902800000001
21.204188481675388,-151.25,79.29163400000007
21.204188481675388,-150.0,79.18862000000006
21.204188481675388,-148.75,79.11222800000006
21.204188481675388,-147.5,79.06712000000007
21.204188481675388,-146.25,79.00052000000001
21.204188481675388,-145.0,78.91286000000001
21.204188481675388,-143.75,78.84991400000004
21.204188481675388,-142.5,78.79370000000004
21.204188481675388,-141.25,78.69837200000008
21.204188481675388,-140.0,78.61508600000009
21.204188481675388,-138.75,78.54071000000002
21.204188481675388,-137.5,78.45008000000004
21.204188481675388,-136.25,78.33901999999999
21.204188481675388,-135.0,78.26971999999999
21.204188481675388,-133.75,78.27825200000004
21.204188481675388,-132.5,78.35316800000008
21.204188481675388,-131.25,78.48017600000009
21.204188481675388,-130.0,78.58943600000008
21.204188481675388,-128.75,78.69441200000004
21.204188481675388,-127.5,78.80284400000008
21.204188481675388,-126.25,79.00278800000001
21.204188481675388,-125.0,79.35578600000007
21.204188481675388,-123.75,79.66634000000006
21.204188481675388,-122.5,79.91150000000002
21.204188481675388,-121.25,79.97057600000004
21.204188481675388,-120.0,80.05501400000009
21.204188481675388,-118.75,80.30791400000004
21.204188481675388,-117.5,80.69694800000008
21.204188481675388,-116.25,81.05795600000008
21.204188481675388,-115.0,81.48356600000005
21.204188481675388,-113.75,82.28354000000007
21.204188481675388,-112.5,83.56874000000008
21.204188481675388,-111.25,85.31317400000009
21.204188481675388,-110.0,86.93717000000008
21.204188481675388,-108.75,88.03958000000003
21.204188481675388,-107.5,88.42820000000009
21.204188481675388,-106.25,88.07410400000003
21.204188481675388,-105.0,86.39281400000002
21.204188481675388,-103.75,82.38070400000001
21.204188481675388,-102.5,74.50250000000003
21.204188481675388,-101.25,74.86574
21.204188481675388,-100.0,74.18996600000001
21.204188481675388,-98.75,81.43511000000002
21.204188481675388,-97.5,89.81042000000008
21.204188481675388,-96.25,88.04987600000001
21.204188481675388,-95.0,88.42834400000002
21.204188481675388,-93.75,88.47669200000003
21.204188481675388,-92.5,88.29525200000003
21.204188481675388,-91.25,87.97712000000004
21.204188481675388,-90.0,91.09724000000008
21.204188481675388,-88.75,94.67726000000008
21.204188481675388,-87.5,90.34480400000005
21.204188481675388,-86.25,87.87506000000009
21.204188481675388,-85.0,88.38986000000008
21.204188481675388,-83.75,88.99507400000009
21.204188481675388,-82.5,89.35685600000008
21.204188481675388,-81.25,89.54065400000005
21.204188481675388,-80.0,89.58158600000004
21.204188481675388,-78.75,91.59445400000007
21.204188481675388,-77.5,94.18809200000003
21.204188481675388,-76.25,89.63794400000008
21.204188481675388,-75.0,87.57152600000008
21.204188481675388,-73.75,87.5167700000001
21.204188481675388,-72.5,87.27450800000008
21.204188481675388,-71.25,86.84474000000006
21.204188481675388,-70.0,86.62774999999999
21.204188481675388,-68.75,86.54903600000003
21.204188481675388,-67.5,86.52326000000002
22.146596858638745,-161.25,79.806344
22.146596858638745,-160.0,79.697408
22.146596858638745,-158.75,79.60429400000007
22.146596858638745,-157.5,79.47179600000001
22.146596858638745,-156.25,79.18851200000003
22.146596858638745,-155.0,78.99191600000003
22.146596858638745,-153.75,78.91628000000007
22.146596858638745,-152.5,78.89151200000009
22.146596858638745,-151.25,78.83826800000007
22.146596858638745,-150.0,78.74600000000005
22.146596858638745,-148.75,78.63728000000002
22.146596858638745,-147.5,78.51725600000009
22.146596858638745,-146.25,78.42266599999999
22.146596858638745,-145.0,78.31175000000009
22.146596858638745,-143.75,78.23903000000003
22.146596858638745,-142.5,78.15559999999999
22.146596858638745,-141.25,78.05973200000005
22.146596858638745,-140.0,77.95274000000006
22.146596858638745,-138.75,77.85401000000009
22.146596858638745,-137.5,77.76266
22.146596858638745,-136.25,77.66150000000002
22.146596858638745,-135.0,77.55611000000007
22.146596858638745,-133.75,77.45936
22.146596858638745,-132.5,77.46614600000007
22.146596858638745,-131.25,77.53447400000006
22.146596858638745,-130.0,77.634716
22.146596858638745,-128.75,77.75200400000008
22.146596858638745,-127.5,77.87372000000005
22.146596858638745,-126.25,78.053954
22.146596858638745,-125.0,78.38443400000003
22.146596858638745,-123.75,78.68975000000005
22.146596858638745,-122.5,78.92852000000008
22.146596858638745,-121.25,78.9524240000001
22.146596858638745,-120.0,79.05641
22.146596858638745,-118.75,79.29766400000008
22.146596858638745,-117.5,79.64402000000004
22.146596858638745,-116.25,79.98512000000005
22.146596858638745,-115.0,80.43184400000004
22.146596858638745,-113.75,81.29872400000006
22.146596858638745,-112.5,82.77803600000007
22.146596858638745,-111.25,84.92212400000003
22.146596858638745,-110.0,86.78228000000009
22.146596858638745,-108.75,87.87020000000008
22.146596858638745,-107.5,88.19785400000008
22.146596858638745,-106.25,87.91898
22.146596858638745,-105.0,85.51587200000002
22.146596858638745,-103.75,82.91980400000006
22.146596858638745,-102.5,73.83284600000003
22.146596858638745,-101.25,74.76915200000005
22.146596858638745,-100.0,76.28936000000004
22.146596858638745,-98.75,87.82106000000003
22.146596858638745,-97.5,90.86440999999999
22.146596858638745,-96.25,88.24100000000001
22.146596858638745,-95.0,88.46895200000003
22.146596858638745,-93.75,88.44263600000006
22.146596858638745,-92.5,88.27129400000005
22.146596858638745,-91.25,88.16441
22.146596858638745,-90.0,88.54052000000003
22.146596858638745,-88.75,88.46942000000007
22.146596858638745,-87.5,88.01499199999999
22.146596858638745,-86.25,87.9215
22.146596858638745,-85.0,88.70090000000008
22.146596858638745,-83.75,90.00347000000002
22.146596858638745,-82.5,91.53593600000008
22.146596858638745,-81.25,91.53356000000004
22.146596858638745,-80.0,94.16318
22.146596858638745,-78.75,90.77525599999998
22.146596858638745,-77.5,87.78592400000004
22.146596858638745,-76.25,87.38398400000004
22.146596858638745,-75.0,87.22029200000006
22.146596858638745,-73.75,87.13965200000004
22.146596858638745,-72.5,87.00566000000008
22.146596858638745,-71.25,86.81028800000007
22.146596858638745,-70.0,86.65955600000001
