Latitude,Longitude,Surface Temperature
19.31937172774869,-161.25,81.512564
19.31937172774869,-160.0,81.56942600000009
19.31937172774869,-158.75,81.65094800000003
19.31937172774869,-157.5,81.47939000000005
19.31937172774869,-156.25,81.24170000000007
19.31937172774869,-155.0,81.10184000000008
19.31937172774869,-153.75,80.18783600000003
19.31937172774869,-152.5,80.27407400000004
19.31937172774869,-151.25,80.21629400000002
19.31937172774869,-150.0,80.07220400000007
19.31937172774869,-148.75,79.9380140000001
19.31937172774869,-147.5,79.83600799999999
19.31937172774869,-146.25,79.72129400000006
19.31937172774869,-145.0,79.59358400000009
19.31937172774869,-143.75,79.456964
19.31937172774869,-142.5,79.35107
19.31937172774869,-141.25,79.26908000000002
19.31937172774869,-140.0,79.22323400000005
19.31937172774869,-138.75,79.20320000000008
19.31937172774869,-137.5,79.18664000000004
19.31937172774869,-136.25,79.14704000000006
19.31937172774869,-135.0,79.09453400000002
19.31937172774869,-133.75,79.13426
19.31937172774869,-132.5,79.15359199999999
19.31937172774869,-131.25,79.22060600000003
19.31937172774869,-130.0,79.363472
19.31937172774869,-128.75,79.57403600000002
19.31937172774869,-127.5,79.83154400000001
19.31937172774869,-126.25,80.147246
19.31937172774869,-125.0,80.53313
19.31937172774869,-123.75,81.05684000000002
19.31937172774869,-122.5,81.75266600000003
19.31937172774869,-121.25,82.31599400000009
19.31937172774869,-120.0,82.78885400000009
19.31937172774869,-118.75,83.17463000000006
19.31937172774869,-117.5,83.49713600000005
19.31937172774869,-116.25,83.85144800000008
19.31937172774869,-115.0,84.373412
19.31937172774869,-113.75,85.05329000000006
19.31937172774869,-112.5,85.79588000000008
19.31937172774869,-111.25,86.55947600000006
19.31937172774869,-110.0,87.35120600000002
19.31937172774869,-108.75,88.11908600000004
19.31937172774869,-107.5,88.637468
19.31937172774869,-106.25,88.50515
19.31937172774869,-105.0,86.63725400000004
19.31937172774869,-103.75,78.53612000000004
19.31937172774869,-102.5,77.13363200000006
19.31937172774869,-101.25,71.31549200000003
19.31937172774869,-100.0,67.40189600000005
19.31937172774869,-98.75,66.21938600000007
19.31937172774869,-97.5,69.88640000000001
19.31937172774869,-96.25,84.34309999999999
19.31937172774869,-95.0,86.95733000000004
19.31937172774869,-93.75,87.08907200000006
19.31937172774869,-92.5,86.99226800000002
19.31937172774869,-91.25,88.53350000000005
19.31937172774869,-90.0,95.97392600000009
19.31937172774869,-88.75,92.32358000000002
19.31937172774869,-87.5,89.01640400000005
19.31937172774869,-86.25,85.405244
19.31937172774869,-85.0,85.831412
19.31937172774869,-83.75,86.35940600000005
19.31937172774869,-82.5,86.51375600000009
19.31937172774869,-81.25,86.63741600000004
19.31937172774869,-80.0,86.76491000000004
19.31937172774869,-78.75,86.85021200000006
19.31937172774869,-77.5,86.89478000000008
19.31937172774869,-76.25,86.90586800000003
19.31937172774869,-75.0,86.88196400000001
19.31937172774869,-73.75,86.65502000000001
19.31937172774869,-72.5,90.995306
19.31937172774869,-71.25,91.04243000000002
19.31937172774869,-70.0,85.06769000000003
19.31937172774869,-68.75,84.56252000000006
19.31937172774869,-67.5,84.31034000000002
20.261780104712045,-161.25,81.0219200000001
20.261780104712045,-160.0,81.10569200000008
20.261780104712045,-158.75,81.22400600000003
20.261780104712045,-157.5,81.16529000000001
20.261780104712045,-156.25,80.55917600000004
20.261780104712045,-155.0,79.92320000000004
20.261780104712045,-153.75,79.71980000000005
20.261780104712045,-152.5,79.783808
20.261780104712045,-151.25,79.72795400000003
20.261780104712045,-150.0,79.56721400000006
20.261780104712045,-148.75,79.39270400000007
20.261780104712045,-147.5,79.26836
20.261780104712045,-146.25,79.14315200000006
20.261780104712045,-145.0,79.00471400000006
20.261780104712045,-143.75,78.83398400000004
20.261780104712045,-142.5,78.64997000000001
20.261780104712045,-141.25,78.49243400000003
20.261780104712045,-140.0,78.402236
20.261780104712045,-138.75,78.36614600000006
20.261780104712045,-137.5,78.34679600000001
20.261780104712045,-136.25,78.28818800000002
20.261780104712045,-135.0,78.22007599999999
20.261780104712045,-133.75,78.21770000000006
20.261780104712045,-132.5,78.19736000000005
20.261780104712045,-131.25,78.234746
20.261780104712045,-130.0,78.38474000000008
20.261780104712045,-128.75,78.59168600000002
20.261780104712045,-127.5,78.80838800000001
20.261780104712045,-126.25,79.05745400000002
20.261780104712045,-125.0,79.393136
20.261780104712045,-123.75,79.9678400000001
20.261780104712045,-122.5,80.68019000000002
20.261780104712045,-121.25,81.365288
20.261780104712045,-120.0,81.93812000000001
20.261780104712045,-118.75,82.40702000000007
20.261780104712045,-117.5,82.81112000000005
20.261780104712045,-116.25,83.23538000000005
20.261780104712045,-115.0,83.80536800000007
20.261780104712045,-113.75,84.60193999999998
20.261780104712045,-112.5,85.51202000000002
20.261780104712045,-111.25,86.49113000000001
20.261780104712045,-110.0,87.41602400000008
20.261780104712045,-108.75,88.24334000000003
20.261780104712045,-107.5,88.63331000000007
20.261780104712045,-106.25,88.21022000000006
20.261780104712045,-105.0,83.38305200000006
20.261780104712045,-103.75,74.08598
20.261780104712045,-102.5,70.08116000000003
20.261780104712045,-101.25,68.30859200000003
20.261780104712045,-100.0,66.46634600000007
20.261780104712045,-98.75,68.86058000000007
20.261780104712045,-97.5,79.78305200000007
20.261780104712045,-96.25,86.36954000000004
20.261780104712045,-95.0,87.02923999999999
20.261780104712045,-93.75,86.97772400000001
20.261780104712045,-92.5,86.85995000000003
20.261780104712045,-91.25,87.002816
20.261780104712045,-90.0,97.63489400000006
20.261780104712045,-88.75,95.324576
20.261780104712045,-87.5,89.68447400000005
20.261780104712045,-86.25,85.68149000000004
20.261780104712045,-85.0,86.21625200000008
20.261780104712045,-83.75,86.91213200000007
20.261780104712045,-82.5,87.16406000000002
20.261780104712045,-81.25,87.26374400000005
20.261780104712045,-80.0,87.33153200000007
20.261780104712045,-78.75,87.34580600000005
20.261780104712045,-77.5,87.85788800000006
20.261780104712045,-76.25,91.6511
20.261780104712045,-75.0,87.37118600000002
20.261780104712045,-73.75,85.95698000000006
20.261780104712045,-72.5,85.95050000000005
20.261780104712045,-71.25,85.36200800000009
20.261780104712045,-70.0,84.346376
20.261780104712045,-68.75,84.30128600000008
20.261780104712045,-67.5,84.27475400000004
21.204188481675388,-161.25,80.455568
21.204188481675388,-160.0,80.47644800000008
21.204188481675388,-158.75,80.53984400000004
21.204188481675388,-157.5,80.51558000000001
21.204188481675388,-156.25,80.08939400000006
21.204188481675388,-155.0,79.59560000000002
21.204188481675388,-153.75,79.40627600000008
21.204188481675388,-152.5,79.36044800000006
21.204188481675388,-151.25,79.26904400000001
21.204188481675388,-150.0,79.10924000000003
21.204188481675388,-148.75,78.91804400000002
21.204188481675388,-147.5,78.74587400000006
21.204188481675388,-146.25,78.58553000000002
21.204188481675388,-145.0,78.39053600000008
21.204188481675388,-143.75,78.18447200000006
21.204188481675388,-142.5,77.93744000000001
21.204188481675388,-141.25,77.71326800000007
21.204188481675388,-140.0,77.560394
21.204188481675388,-138.75,77.48537000000002
21.204188481675388,-137.5,77.45486000000001
21.204188481675388,-136.25,77.40518
21.204188481675388,-135.0,77.31469400000007
21.204188481675388,-133.75,77.25686000000009
21.204188481675388,-132.5,77.22543200000004
21.204188481675388,-131.25,77.25443000000008
21.204188481675388,-130.0,77.36432000000002
21.204188481675388,-128.75,77.527724
21.204188481675388,-127.5,77.7028460000001
21.204188481675388,-126.25,77.91767600000009
21.204188481675388,-125.0,78.28592000000002
21.204188481675388,-123.75,78.87529400000001
21.204188481675388,-122.5,79.60856000000004
21.204188481675388,-121.25,80.28473000000005
21.204188481675388,-120.0,80.90063600000006
21.204188481675388,-118.75,81.426164
21.204188481675388,-117.5,81.92165000000006
21.204188481675388,-116.25,82.42025000000004
